business_id,ViolationTypeID,risk_category,description,business_name,business_address,business_city,business_state,inspection_id,inspection_date,inspection_type,mes,día,año,Aprobado,Observación,Clausurado
5124,103145,Low Risk,Improper storage of equipment utensils or linens,PIZZA HUT #758280,728 GEARY St,San Francisco,CA,5124_20171012,2017-10-12,Routine - Unscheduled,October,Thursday,2017,True,False,False
64076,103154,Low Risk,Unclean or degraded floors walls or ceilings,The Sycamore,2140 MISSION St,San Francisco,CA,64076_20171106,2017-11-06,Routine - Unscheduled,November,Monday,2017,True,False,False
2519,103105,High Risk,Improper cooling methods,PACIFIC PLAZA CAFE,1340 FRANKLIN St,San Francisco,CA,2519_20190709,2019-07-09,Routine - Unscheduled,July,Tuesday,2019,False,False,True
63121,103103,High Risk,High risk food holding temperature,Sodini's Restaurant,510 Green St,San Francisco,CA,63121_20190605,2019-06-05,Routine - Unscheduled,June,Wednesday,2019,False,False,True
4416,103143,Low Risk,Inadequate warewashing facilities or equipment,Sweetie's,475 Francisco St,San Francisco,CA,4416_20171012,2017-10-12,Routine - Unscheduled,October,Thursday,2017,True,False,False
63653,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,SFDH - Scala's Bistro Restaurant,450 Powell St 1st Floor,San Francisco,CA,63653_20190904,2019-09-04,Routine - Unscheduled,September,Wednesday,2019,False,True,False
32625,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Korean Village Restaurant,4611 GEARY Blvd,San Francisco,CA,32625_20190425,2019-04-25,Routine - Unscheduled,April,Thursday,2019,True,False,False
2234,103115,High Risk,Other high risk violation,Kam Lok Restaurant,834 Washington St,San Francisco,CA,2234_20190107,2019-01-07,Routine - Unscheduled,January,Monday,2019,False,False,True
1075,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,"SANDWICH PLACE, THE",2029 MISSION St,San Francisco,CA,1075_20190926,2019-09-26,Routine - Unscheduled,September,Thursday,2019,False,True,False
2854,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,SANRAKU,101 04th St 1/F,San Francisco,CA,2854_20190313,2019-03-13,Routine - Unscheduled,March,Wednesday,2019,True,False,False
13218,103154,Low Risk,Unclean or degraded floors walls or ceilings,"LESLIE A. HENNESSY, INC.",545 02nd St,San Francisco,CA,13218_20170829,2017-08-29,Routine - Unscheduled,August,Tuesday,2017,True,False,False
792,103154,Low Risk,Unclean or degraded floors walls or ceilings,Boudin Bakery,Pier 39  Front,San Francisco,CA,792_20190626,2019-06-26,Routine - Unscheduled,June,Wednesday,2019,True,False,False
38072,103150,Low Risk,Improper or defective plumbing,6001 California Market,6001 California St,San Francisco,CA,38072_20180925,2018-09-25,Routine - Unscheduled,September,Tuesday,2018,True,False,False
7645,103156,Low Risk,Permit license or inspection report not posted,LUCKY PORK MARKET,2659 MISSION St,San Francisco,CA,7645_20161230,2016-12-30,Routine - Unscheduled,December,Friday,2016,True,False,False
33442,103131,Moderate Risk,Moderate risk vermin infestation,Miller's East Coast Deli,1725 Polk St,San Francisco,CA,33442_20180131,2018-01-31,Routine - Unscheduled,January,Wednesday,2018,False,True,False
999,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,SERRANO'S PIZZA II,3274 21st St,San Francisco,CA,999_20170714,2017-07-14,Routine - Unscheduled,July,Friday,2017,True,False,False
63413,103103,High Risk,High risk food holding temperature,Mymy,1500 California St,San Francisco,CA,63413_20170202,2017-02-02,Routine - Unscheduled,February,Thursday,2017,False,False,True
35805,103157,Low Risk,Food safety certificate or food handler card not available,Hard Knox Cafe,2448 Clement,San Francisco,CA,35805_20190619,2019-06-19,Routine - Unscheduled,June,Wednesday,2019,True,False,False
61285,103154,Low Risk,Unclean or degraded floors walls or ceilings,Cocola,3251 20th Ave 186,San Francisco,CA,61285_20190322,2019-03-22,Routine - Unscheduled,March,Friday,2019,True,False,False
1243,103143,Low Risk,Inadequate warewashing facilities or equipment,JAVA SUPREME,0703 GUERRERO St,San Francisco,CA,1243_20171012,2017-10-12,Routine - Unscheduled,October,Thursday,2017,True,False,False
3495,103147,Low Risk,Inadequate ventilation or lighting,Ryoko's,619 Taylor St,San Francisco,CA,3495_20190626,2019-06-26,Routine - Unscheduled,June,Wednesday,2019,True,False,False
2893,103154,Low Risk,Unclean or degraded floors walls or ceilings,FOREIGN CINEMA,2534 MISSION St,San Francisco,CA,2893_20170919,2017-09-19,Routine - Unscheduled,September,Tuesday,2017,True,False,False
33527,103103,High Risk,High risk food holding temperature,Popeyes Chicken & Biscuits,1426 Fillmore St Space T,San Francisco,CA,33527_20180116,2018-01-16,Complaint,January,Tuesday,2018,False,False,True
5521,103150,Low Risk,Improper or defective plumbing,AT&T - (J-2A) BEN & JERRY'S,24 Willie Mays Pl,San Francisco,CA,5521_20180928,2018-09-28,Routine - Unscheduled,September,Friday,2018,True,False,False
2233,103142,Low Risk,Unclean nonfood contact surfaces,The AA Bakery & Cafe,1068 Stockton St,San Francisco,CA,2233_20190708,2019-07-08,Routine - Unscheduled,July,Monday,2019,True,False,False
827,103142,Low Risk,Unclean nonfood contact surfaces,TAQUERIA EL FAROLITO NO. 2,4817 MISSION St,San Francisco,CA,827_20170302,2017-03-02,Routine - Unscheduled,March,Thursday,2017,True,False,False
37688,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Peet's Coffee & Tea,370 04th St,San Francisco,CA,37688_20190604,2019-06-04,Routine - Unscheduled,June,Tuesday,2019,True,False,False
3858,103103,High Risk,High risk food holding temperature,HUNAN RESTAURANT,110 NATOMA St,San Francisco,CA,3858_20180501,2018-05-01,Routine - Unscheduled,May,Tuesday,2018,False,False,True
7661,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,DONA TERE'S MARKET,2780 21st St,San Francisco,CA,7661_20170719,2017-07-19,Routine - Unscheduled,July,Wednesday,2017,True,False,False
57630,103156,Low Risk,Permit license or inspection report not posted,The Dry Dock,2118 Greenwich St,San Francisco,CA,57630_20180209,2018-02-09,Routine - Unscheduled,February,Friday,2018,True,False,False
2836,103154,Low Risk,Unclean or degraded floors walls or ceilings,Hard Rock Cafe,Pier 39  Building Q1,San Francisco,CA,2836_20180612,2018-06-12,Routine - Unscheduled,June,Tuesday,2018,True,False,False
3267,103156,Low Risk,Permit license or inspection report not posted,The Olive Garden Italian,3251 20th Ave,San Francisco,CA,3267_20180510,2018-05-10,Routine - Unscheduled,May,Thursday,2018,True,False,False
403,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,HAAGEN-DAZS #561,865 MARKET St,San Francisco,CA,403_20180430,2018-04-30,Routine - Unscheduled,April,Monday,2018,False,True,False
35591,103125,Moderate Risk,Noncompliance with shell fish tags or display,The Monk's Kettle,3141 16TH St,San Francisco,CA,35591_20180109,2018-01-09,Routine - Unscheduled,January,Tuesday,2018,False,True,False
4672,103133,Moderate Risk,Foods not protected from contamination,IRVING SEAFOOD MARKET,2130 IRVING St,San Francisco,CA,4672_20171120,2017-11-20,Routine - Unscheduled,November,Monday,2017,False,True,False
2156,103131,Moderate Risk,Moderate risk vermin infestation,GOAT HILL PIZZA,300 CONNECTICUT St,San Francisco,CA,2156_20171121,2017-11-21,Routine - Unscheduled,November,Tuesday,2017,False,True,False
63757,103116,Moderate Risk,Inadequate food safety knowledge or lack of certified food safety manager,Ajisen Ramen,865 Market St #STC-12,San Francisco,CA,63757_20180108,2018-01-08,Routine - Unscheduled,January,Monday,2018,False,True,False
2743,103120,Moderate Risk,Moderate risk food holding temperature,NOAH'S NEW YORK BAGELS #2147,2300 16 th St,San Francisco,CA,2743_20190111,2019-01-11,Routine - Unscheduled,January,Friday,2019,False,True,False
7493,103145,Low Risk,Improper storage of equipment utensils or linens,MR. PICKLE'S SANDWICH SHOP,3380 20th St,San Francisco,CA,7493_20170517,2017-05-17,Routine - Unscheduled,May,Wednesday,2017,True,False,False
3272,103120,Moderate Risk,Moderate risk food holding temperature,Cigar Bar and Grill,850 Montgomery St,San Francisco,CA,3272_20190430,2019-04-30,Routine - Unscheduled,April,Tuesday,2019,False,True,False
34221,103144,Low Risk,Unapproved or unmaintained equipment or utensils,"Campton Place SF, A Taj Hotel-Restaurant",340 Stockton St,San Francisco,CA,34221_20180501,2018-05-01,Routine - Unscheduled,May,Tuesday,2018,True,False,False
59828,103120,Moderate Risk,Moderate risk food holding temperature,Tip Top Market,84 Turk St,San Francisco,CA,59828_20190820,2019-08-20,Routine - Unscheduled,August,Tuesday,2019,False,True,False
5854,103131,Moderate Risk,Moderate risk vermin infestation,Gateway High/Kip Schools,1430 Scott St,San Francisco,CA,5854_20180227,2018-02-27,Routine - Unscheduled,February,Tuesday,2018,False,True,False
2933,103161,Low Risk,Low risk vermin infestation,Castagnola's Restaurant,286 Jefferson St,San Francisco,CA,2933_20180208,2018-02-08,Routine - Unscheduled,February,Thursday,2018,True,False,False
64835,103131,Moderate Risk,Moderate risk vermin infestation,Jane,2123 Fillmore St,San Francisco,CA,64835_20161024,2016-10-24,Routine - Unscheduled,October,Monday,2016,False,True,False
3578,103154,Low Risk,Unclean or degraded floors walls or ceilings,Neiman Marcus - Rotunda,150 Stockton St,San Francisco,CA,3578_20170322,2017-03-22,Routine - Unscheduled,March,Wednesday,2017,True,False,False
61056,103120,Moderate Risk,Moderate risk food holding temperature,Town School For Boys,2750 JACKSON St,San Francisco,CA,61056_20170905,2017-09-05,Routine - Unscheduled,September,Tuesday,2017,False,True,False
1579,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Nick's Lighthouse,Foot of Taylor St 5,San Francisco,CA,1579_20171211,2017-12-11,Routine - Unscheduled,December,Monday,2017,True,False,False
36589,103154,Low Risk,Unclean or degraded floors walls or ceilings,Catering With Style,2800 BRYANT St,San Francisco,CA,36589_20180604,2018-06-04,Routine - Unscheduled,June,Monday,2018,True,False,False
64154,103103,High Risk,High risk food holding temperature,"Yummy Dim Sum & Fast Food, LLC",930 Stockton St,San Francisco,CA,64154_20171109,2017-11-09,Routine - Unscheduled,November,Thursday,2017,False,False,True
62277,103124,Moderate Risk,Inadequately cleaned or sanitized food contact surfaces,Tacos San Buena,16th & Shotwell St,San Francisco,CA,62277_20180221,2018-02-21,Routine - Unscheduled,February,Wednesday,2018,False,True,False
2292,103103,High Risk,High risk food holding temperature,ORIENTAL SEAFOOD RESTAURANT,2520 NORIEGA St,San Francisco,CA,2292_20161130,2016-11-30,Routine - Unscheduled,November,Wednesday,2016,False,False,True
3190,103131,Moderate Risk,Moderate risk vermin infestation,NORIEGA TERIYAKI HOUSE,1755 NORIEGA St,San Francisco,CA,3190_20190110,2019-01-10,Routine - Unscheduled,January,Thursday,2019,False,True,False
552,103132,Moderate Risk,Improper thawing methods,Loi's Vietnamese Restaurant,2228 Irving St,San Francisco,CA,552_20170815,2017-08-15,Routine - Unscheduled,August,Tuesday,2017,False,True,False
3082,103148,Low Risk,No thermometers or uncalibrated thermometers,ONE MARKET RESTAURANT,1 MARKET St,San Francisco,CA,3082_20180124,2018-01-24,Routine - Unscheduled,January,Wednesday,2018,True,False,False
32872,103149,Low Risk,Wiping cloths not clean or properly stored or inadequate sanitizer,Matador,679 Sutter St,San Francisco,CA,32872_20170209,2017-02-09,Routine - Unscheduled,February,Thursday,2017,True,False,False
874,103114,High Risk,High risk vermin infestation,Pancho's Salsa Bar & Grill,1639 Polk St,San Francisco,CA,874_20170908,2017-09-08,Routine - Unscheduled,September,Friday,2017,False,False,True
32919,103154,Low Risk,Unclean or degraded floors walls or ceilings,New Princess Market,500 Eddy St,San Francisco,CA,32919_20180501,2018-05-01,Routine - Unscheduled,May,Tuesday,2018,True,False,False
3738,103120,Moderate Risk,Moderate risk food holding temperature,CINDERELLA BAKERY & CAFE,0436 BALBOA St,San Francisco,CA,3738_20190312,2019-03-12,Routine - Unscheduled,March,Tuesday,2019,False,True,False
32925,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,Papalote,3409 24th St,San Francisco,CA,32925_20170810,2017-08-10,Routine - Unscheduled,August,Thursday,2017,False,True,False
4777,103131,Moderate Risk,Moderate risk vermin infestation,SOUTH BEACH CAFE,800 EMBARCADERO St,San Francisco,CA,4777_20190212,2019-02-12,Routine - Unscheduled,February,Tuesday,2019,False,True,False
63169,103156,Low Risk,Permit license or inspection report not posted,Grand Coffee,2663 Mission St,San Francisco,CA,63169_20180717,2018-07-17,Routine - Unscheduled,July,Tuesday,2018,True,False,False
18767,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Wonderful Dessert & Cafe,2035 IRVING St,San Francisco,CA,18767_20170906,2017-09-06,Routine - Unscheduled,September,Wednesday,2017,True,False,False
268,103109,High Risk,Unclean or unsanitary food contact surfaces,LOS HERMANOS,2026 CHESTNUT St,San Francisco,CA,268_20190813,2019-08-13,Routine - Unscheduled,August,Tuesday,2019,False,False,True
2737,103147,Low Risk,Inadequate ventilation or lighting,CAFFE' ROMA,885 Bryant St,San Francisco,CA,2737_20170725,2017-07-25,Routine - Unscheduled,July,Tuesday,2017,True,False,False
5796,103139,Low Risk,Improper food storage,APTOS MIDDLE SCHOOL,105 APTOS Ave,San Francisco,CA,5796_20170825,2017-08-25,Routine - Unscheduled,August,Friday,2017,True,False,False
7087,103141,Low Risk,Improper food labeling or menu misrepresentation,VALENCIA FARMER'S MARKET,1299 VALENCIA St,San Francisco,CA,7087_20180308,2018-03-08,Routine - Unscheduled,March,Thursday,2018,True,False,False
1619,103157,Low Risk,Food safety certificate or food handler card not available,BENDERS BAR & GRILL,800-806 SOUTH VAN NESS Ave,San Francisco,CA,1619_20180403,2018-04-03,Routine - Unscheduled,April,Tuesday,2018,True,False,False
816,103109,High Risk,Unclean or unsanitary food contact surfaces,B & J QUARTER POUNDER BURGERS,6202 03rd St,San Francisco,CA,816_20181127,2018-11-27,Routine - Unscheduled,November,Tuesday,2018,False,False,True
25161,103154,Low Risk,Unclean or degraded floors walls or ceilings,Westin St Francis - Main Kitchen,335 Powell St 2nd Floor,San Francisco,CA,25161_20190610,2019-06-10,Routine - Unscheduled,June,Monday,2019,True,False,False
2638,103145,Low Risk,Improper storage of equipment utensils or linens,SF BAGEL CO. (KATZ BAGELS),3147 16th St,San Francisco,CA,2638_20180830,2018-08-30,Routine - Unscheduled,August,Thursday,2018,True,False,False
102,103109,High Risk,Unclean or unsanitary food contact surfaces,Akiko's Sushi Bar,542A Mason St,San Francisco,CA,102_20180302,2018-03-02,Routine - Unscheduled,March,Friday,2018,False,False,True
27350,103152,Low Risk,Unclean unmaintained or improperly constructed toilet facilities,18th Street Commissary,3334 18th St,San Francisco,CA,27350_20190627,2019-06-27,Routine - Unscheduled,June,Thursday,2019,True,False,False
3429,103119,Moderate Risk,Inadequate and inaccessible handwashing facilities,"Safeway Stores, Inc. #1206",350 Bay St,San Francisco,CA,3429_20171121,2017-11-21,Routine - Unscheduled,November,Tuesday,2017,False,True,False
25167,103132,Moderate Risk,Improper thawing methods,Glaze Donuts,4499 Mission St A,San Francisco,CA,25167_20161208,2016-12-08,Routine - Unscheduled,December,Thursday,2016,False,True,False
3256,103114,High Risk,High risk vermin infestation,"Connection, The",5740 MISSION St,San Francisco,CA,3256_20161005,2016-10-05,Routine - Unscheduled,October,Wednesday,2016,False,False,True
1692,103118,Moderate Risk,Employee eating or smoking,Plouf,40 Belden Pl,San Francisco,CA,1692_20181030,2018-10-30,Routine - Unscheduled,October,Tuesday,2018,False,True,False
23273,103144,Low Risk,Unapproved or unmaintained equipment or utensils,Mike Market,2200 SILVER Ave,San Francisco,CA,23273_20171218,2017-12-18,Routine - Unscheduled,December,Monday,2017,True,False,False
1021,103105,High Risk,Improper cooling methods,LA SANTANECA DE LA MISSION,2815 MISSION St,San Francisco,CA,1021_20170912,2017-09-12,Routine - Unscheduled,September,Tuesday,2017,False,False,True
639,103150,Low Risk,Improper or defective plumbing,Swan Oyster Depot,1517 Polk St,San Francisco,CA,639_20190917,2019-09-17,Routine - Unscheduled,September,Tuesday,2019,True,False,False
